label,t,r,points,kTeams,scoringDiscAbs,minScoringDiscAbs,discSource,isSolvable,baselineUnlocked,baselineDiscAbs
24T211,211,12,7.6e-05,14,4070952376513495249161198198416885153792000000000000000000000,42214116177281002781250000000000000000,exact_nfdisc,True,,
24T224,224,0,0.0,48,11914077783427921557305839633941650390625,1721868840000000000000000000000,exact_nfdisc,True,True,772658235995546418975114582540800250000000000000000
24T224,224,24,0.0,29,11914077783427921557305839633941650390625,11914077783427921557305839633941650390625,exact_nfdisc,True,True,2079123457305236867437089261288318566400000000000000000000
24T230,230,0,0.0,49,13759757521930114952807847202816000000000000,5896019235018788230371175563264,exact_nfdisc,True,True,1048096056564837035098846133107728631215684474372096000000000000
24T232,232,0,0.0,56,19062524453484674491689343414306640625,2958148142320582656000000000000,exact_nfdisc,True,True,835468408677733379239927873536000000000000
24T232,232,24,0.0,27,319816090261394336636762319360000000000000000,9062735313635579607850571268096000000000000,exact_nfdisc,True,True,2826117421132607295473001447397785600000000000000000000
24T235,235,24,0.000236,13,214996211280158046137622612544000000000000000000,6810295672353415024127024342596286773681640625,exact_nfdisc,True,True,2121185783223841436559963913192533095784891051472854624296948831239536640000000000000000
24T238,238,24,8e-06,18,2292371199773184101188477178685075304218624,2292371199773184101188477178685075304218624,exact_nfdisc,True,True,5801414070236783785199139295069545196746178560000000000000000
24T239,239,24,0.000488,12,9169484799092736404753908714740301216874496,9169484799092736404753908714740301216874496,exact_nfdisc,True,True,40586837870728295280847808486788914935066183860224000000000000000000
24T241,241,0,0.0,40,767710476604423902200573472156942336,56514397148230403655081400467456,exact_nfdisc,True,True,12862554830021815154554152805901238508978176
24T242,242,0,0.0,41,2426344222354722456337614924347867136,5719198113740250000000000000000,exact_nfdisc,True,True,10817408612048346544980042509762941586050646016
24T242,242,24,0.0,31,17798598853664097901215744000000000000000000,3101276910869570677166479095837886739644416,exact_nfdisc,True,True,212382029418151474945360392957925024333824000000000000000000
24T248,248,0,0.0,53,1645795566679024992256000000000000,165057507769065486138998784,exact_nfdisc,True,True,7398638253627471895554490765489285753276390015726689
24T248,248,12,0.0,42,861052673529922531025424957275390625,1851229791846400000000000000000000,exact_nfdisc,True,,
24T248,248,24,0.0,35,6741178641117286368280576000000000000,6483327103239798774567054131103515625,exact_nfdisc,True,True,614186493926531992263010477428138413326175145984000000000000
24T251,251,24,0.0,29,5336831799758321121449282971739804498535645184,33908112119520524098664285436486993768873984,exact_nfdisc,True,True,149042456960098461243817427758391322136607463040114016580009984
24T254,254,0,0.0,55,57750178257725529358065145041,1768544605521608180488309129,exact_nfdisc,True,True,92829823186414819915547541504000000000000
24T263,263,24,0.0,34,58445738464023700818110659399584377770868736,15006588434394061836304111016441420451938304,exact_nfdisc,True,True,256447415962160237184616553880730633586933183489492647936
24T264,264,24,0.0,22,526011646176213307362995934596259399937818624,185266523881408170818569271807918771011584,exact_nfdisc,True,True,256447415962160237184616553880730633586933183489492647936
24T270,270,12,0.0,29,157657981891981820821504000000000000000000,8575116171343573723119616000000000000,exact_nfdisc,True,,
24T271,271,0,0.0,41,14732439769150568222835770810079818331193344,90346941218160640000000000000000,exact_nfdisc,True,True,91089674867110588828649362959630336000000000000
24T275,275,12,0.0,35,5978337445344973962366144859996164096000000000000,382887142164356452126383758442496,exact_nfdisc,True,,
24T285,285,6,0.0,38,638338130380896008000000000000000000000,2087765329495699748455047607421875,exact_nfdisc,True,,
24T285,285,12,0.0,37,6797024412295780693184000000000000000000,125678720635706344828113555908203125,exact_nfdisc,True,,
24T285,285,18,0.0,45,638338130380896008000000000000000000000,2087765329495699748455047607421875,exact_nfdisc,True,,
24T286,286,0,0.0,42,343387085890468877528773697013177741312,1215832770782349459308900352,exact_nfdisc,True,,
24T286,286,6,0.0,38,322269654111341467583829174597023956992,19004963774880799438801000000000000,exact_nfdisc,True,,
24T286,286,18,0.0,43,78679114773276725484333294579351552,73863405428113330710719904180338688,exact_nfdisc,True,,
24T287,287,6,0.0,24,19656589362206251908501504000000000000,26963771415920784510976000000000000,exact_nfdisc,True,,
24T287,287,12,0.0,22,806889304976631279884680310268568803592896512,3551356237826181931250000000000000000,exact_nfdisc,True,,
24T287,287,18,0.0,25,610745322634765926400000000000000000000,39722321128012388438047708653027328,exact_nfdisc,True,,
24T287,287,24,0.0,25,452656113770584331994834791833534344051227099136,1858370089756676389280976896000000000000,exact_nfdisc,True,,
24T288,288,0,0.0,40,6409160472593784770881657868648448,11220061780608224215609376768,exact_nfdisc,True,,
24T288,288,6,0.0,24,2621454352554660638443890792180335801008128,1549632225056159995745442993585258496,exact_nfdisc,True,,
24T288,288,12,0.0,25,10487778380955026215932836626091274978664906752,1191412773026781521328369813583794861,exact_nfdisc,True,,
24T288,288,18,0.0,26,156250855478922166731589483748694408000,1549632225056159995745442993585258496,exact_nfdisc,True,,
24T288,288,24,0.0,28,112394855365781074873281817714731897468223488,8573796941839417132895778152258359555776,exact_nfdisc,True,,
24T289,289,6,3e-06,19,17427357903933600314314617067143168000000000000000000000,7706571525665595617964750000000000000000,exact_nfdisc,True,,
24T289,289,18,2e-06,20,1259085058409489202413568000000000000000000000,7706571525665595617964750000000000000000,exact_nfdisc,True,,
24T293,293,12,0.001953,10,720003942046873344299164341113983832064,720003942046873344299164341113983832064,exact_nfdisc,True,,
24T294,294,0,0.003804,9,11331765525685402821722112000000000000000000000,708235345355337676357632000000000000000000000,exact_nfdisc,True,,
24T294,294,8,0.014399,7,11331765525685402821722112000000000000000000000,2766544317794287798272000000000000000000000,exact_nfdisc,True,,
24T294,294,24,0.000238,13,11331765525685402821722112000000000000000000000,708235345355337676357632000000000000000000000,exact_nfdisc,True,,
24T295,295,0,0.0,24,2597549817246924072592784077504292847616,69450042659737600000000000000,exact_nfdisc,True,,
24T295,295,12,1.4e-05,17,7771777977679620892140280190984356102144,599749732639075671722256670755127296,exact_nfdisc,True,,
24T295,295,24,3.1e-05,16,7068390894055138134845292544000000000000,7068390894055138134845292544000000000000,exact_nfdisc,True,,
24T296,296,0,0.0,28,6379216874865826608432098763086122450944,42247883974617233597120303333376,exact_nfdisc,True,,
24T296,296,8,3.4e-05,15,73855795511959826206426537568561177313417811964402335744000000000000,20406424468694434971996362113024000000,exact_nfdisc,True,,
24T296,296,12,0.0,34,22663531051370805643444224000000000000,173047332760032188813804762453508096,exact_nfdisc,True,,
24T296,296,16,4e-05,15,302513338416987448141523097880826582275759357806191967207424,2235914983150951173175498849000000000000,exact_nfdisc,True,,
24T296,296,24,5e-06,18,2137400164671191833327624165494920649731553001591296826440476000256,4982037223802352288085049344000000000000,exact_nfdisc,True,,
24T307,307,0,0.000463,12,327681794069332579805486349022541975126016,2463005346295943563157030780631590002161,exact_nfdisc,True,,
24T318,318,0,0.001721,10,90831590681427271201055137367238639616,2796621308136767498874664306640625,exact_nfdisc,True,,
24T318,318,24,0.001953,10,84593510889846152813225181184000000000000,84593510889846152813225181184000000000000,exact_nfdisc,True,,
24T322,322,24,0.000445,12,481614747392110248126957340267329163328716013568,25580932858849613158037583302243795597262848,exact_nfdisc,True,,
24T329,329,6,2.4e-05,16,329123002999201416128761938882499016916992,1140692867314665307122248190001152,exact_nfdisc,True,,
24T333,333,12,0.0,25,13823822619449266587391878079749013110784,21297856270212792285737059725869056,exact_nfdisc,True,,
24T334,334,0,2.8e-05,16,224705886592414353445654059814453125,75939966251369475164211492421632,exact_nfdisc,True,,
24T337,337,0,0.0,49,10669886214802272995592651782750208,9478296534253568000000000000000,exact_nfdisc,True,,
24T339,339,0,0.0,53,39010794538760930098283544561653662229625997099008,13107200000000000000000000000,exact_nfdisc,True,,
24T339,339,12,0.0,38,481614747392110248126957340267329163328716013568,10691945706291200000000000000000000000,exact_nfdisc,True,,
24T341,341,12,0.0,36,25567174371986127192064000000000000000000,234258354738800640000000000000000000000,exact_nfdisc,True,,
24T349,349,12,0.0,23,70586622811608898407482551025390625,44956460020810729297213203513606144,exact_nfdisc,True,,
24T350,350,12,0.0,38,156778783850922268086065223633986335217133956642618523901906093275611136000000,160318262137459780655307231804260352,exact_nfdisc,True,,
24T350,350,24,0.0,32,1763893594198845089565083516198393168789504000000,398292725690380728209012690528344970703125,exact_nfdisc,True,,
24T352,352,0,0.0,53,350930098403293744324730159104,747178438011649599136333824,exact_nfdisc,True,,
24T352,352,12,0.0,45,80968589836175312752316416000000000000,34860357203871523697304790892544,exact_nfdisc,True,,
24T355,355,0,0.0,27,514302467063742730787917823810863711035108360192,7236777508211047165474111488,exact_nfdisc,True,,
24T355,355,12,1e-06,20,514302467063742730787917823810863711035108360192,342668569859791952742145289372368896,exact_nfdisc,True,,
24T357,357,0,0.0,37,322053560110387231268888641536000000,210616363107110354944000000,exact_nfdisc,True,,
24T357,357,12,0.0,26,400258054641920197525504000000000000000000,831589120294692946426413822509056,exact_nfdisc,True,,
24T357,357,24,0.0,23,1008359731502938331674785801996317673652224,99487425435062917207920199357679271936,exact_nfdisc,True,,
24T358,358,0,9e-06,17,12822615696039131718967973175850172416000000000000,223908669888375736552837349376,exact_nfdisc,True,,
24T358,358,4,2.3e-05,16,7771777977679620892140280190984356102144,2961967666954240000000000000000,exact_nfdisc,True,,
24T358,358,8,0.000772,11,2132360798933961702844654478688256000000000000,710747794037162594537895678912015625,exact_nfdisc,True,,
24T358,358,12,0.000104,14,115808516408199383201305273040896000000000000,43664716428860670617721354657363656704,exact_nfdisc,True,,
24T358,358,24,2.8e-05,16,149862564745526740323950015203508224000000000000,5137110223139029037504299654084176847568896,exact_nfdisc,True,,
24T359,359,0,4.4e-05,15,497393790571495737096977932222998790537216,1631013115901462588686336000000,exact_nfdisc,True,,
24T359,359,4,0.003352,9,497393790571495737096977932222998790537216,599749732639075671722256670755127296,exact_nfdisc,True,,
24T359,359,12,0.001898,10,10639564051443401001340043581457583503835136,653969404937417005905046874759500771885056,exact_nfdisc,True,,
24T359,359,24,0.000244,13,28952129102049845800326318260224000000000000,28952129102049845800326318260224000000000000,exact_nfdisc,True,,
24T360,360,0,0.0,47,158790641382511490895129637591696000000000000,18674439797373428735749914624,exact_nfdisc,True,,
24T360,360,12,0.0,42,2640690770842350477659835790300020736,2640690770842350477659835790300020736,exact_nfdisc,True,,
24T360,360,24,0.0,32,399997234322594131073782405325644148341524517617664,28682810413411695295080618960460185600000000,exact_nfdisc,True,,
24T361,361,0,0.0,74,2731490870989381886871718856384053248,47558300690270702796800000000,exact_nfdisc,True,,
24T361,361,24,0.0,31,1179823499953661890722419414256821778269375501447462912,1352033674671283444561835924633610616832,exact_nfdisc,True,,
24T362,362,0,0.0,58,83537870818171789180264063569356409274368,3848635140787694206976000000000,exact_nfdisc,True,True,15899369440678168826688307200000000000000000000000
24T362,362,2,0.0,72,19408409961765342806016000000000000,3667727831072959173158315753472,exact_nfdisc,True,True,947676267664323379200000000000000000000000
24T364,364,0,1e-06,20,229274458320773722260761542656000000000000,7129624985840694329344000000,exact_nfdisc,True,,
24T364,364,12,3.9e-05,15,85784236350042920316382375785485945748915501634945024,9952341962679510032323129341116416,exact_nfdisc,True,,
24T364,364,24,6e-06,18,1253254698381471190444067251140519791290886852878270464,12784692920734555605948069725519775390625,exact_nfdisc,True,,
24T365,365,2,0.0,40,362906559992367024835248285188899410542592,1463277993344767563071044921875,exact_nfdisc,True,,
24T366,366,4,0.0,34,50007356454063568963352028171298544812032,140999779099627061338427986280448,exact_nfdisc,True,,
24T368,368,0,0.0,34,4694209330513025955235589259264,458357679547159176260872044544,exact_nfdisc,True,,
24T369,369,0,0.000221,13,27931606069488664199349872470523904,17159333336175139332427978515625,exact_nfdisc,True,,
24T369,369,12,9.2e-05,13,1355428285499826741662820467718932274362773338179302221666744585361305407195357999215506441973530624000000,6480035478421860098692479070025854488576,exact_nfdisc,True,,
24T371,371,0,0.000543,11,65273050668250526494117956128378247686225471115365076996096000000000000,2275745435844727441699953772929931640625,exact_nfdisc,True,,
24T371,371,12,1e-06,21,1303177012778063116884867649984763265024,2899927333813598547180328369140625,exact_nfdisc,True,,
24T373,373,4,0.0,25,4694209330513025955235589259264,458357679547159176260872044544,exact_nfdisc,True,,
24T376,376,0,0.00079,10,249647585122582018337441636367406931423452444561279825684745244455955166228033837203456000000000000,6480035478421860098692479070025854488576,exact_nfdisc,True,,
